"AvgDownloadspeed","MinDownloadspeed","MaxDownloadspeed","Postcode","ShortPostcode","Town/City","County"
69.9,1.5,200,"BS4 2LR","BS4  2","BRISTOL","CITY OF BRISTOL"
83.9,6.7,200,"BS4 2LS","BS4  2","BRISTOL","CITY OF BRISTOL"
99,11.3,200,"BS4 2LT","BS4  2","BRISTOL","CITY OF BRISTOL"
76.7,13.3,200,"BS4 2LU","BS4  2","BRISTOL","CITY OF BRISTOL"
71.2,8.5,200,"BS4 2LW","BS4  2","BRISTOL","CITY OF BRISTOL"
27.8,10.2,79.9,"BS4 2NA","BS4  2","BRISTOL","CITY OF BRISTOL"
45.6,4.8,200,"BS4 2NE","BS4  2","BRISTOL","CITY OF BRISTOL"
47.7,9.3,200,"BS4 2NG","BS4  2","BRISTOL","CITY OF BRISTOL"
76.9,11.9,200,"BS4 2NH","BS4  2","BRISTOL","CITY OF BRISTOL"
55.2,11.6,106.3,"BS4 2NJ","BS4  2","BRISTOL","CITY OF BRISTOL"
84,10.8,200,"BS4 2NL","BS4  2","BRISTOL","CITY OF BRISTOL"
73.6,4.1,200,"BS4 2NN","BS4  2","BRISTOL","CITY OF BRISTOL"
79.3,0.8,200,"BS4 2NP","BS4  2","BRISTOL","CITY OF BRISTOL"
100.9,14.3,200,"BS4 2NQ","BS4  2","BRISTOL","CITY OF BRISTOL"
78,8.1,300,"BS4 2NR","BS4  2","BRISTOL","CITY OF BRISTOL"
78.8,8.9,200,"BS4 2NS","BS4  2","BRISTOL","CITY OF BRISTOL"
103.3,9.2,200,"BS4 2NT","BS4  2","BRISTOL","CITY OF BRISTOL"
45.6,3.9,200,"BS4 2NU","BS4  2","BRISTOL","CITY OF BRISTOL"
56.3,4.7,150,"BS4 2NW","BS4  2","BRISTOL","CITY OF BRISTOL"
81.9,1.8,200,"BS4 2NX","BS4  2","BRISTOL","CITY OF BRISTOL"
76,38,150,"BS4 2PA","BS4  2","BRISTOL","CITY OF BRISTOL"
84.6,5.1,200,"BS4 2PB","BS4  2","BRISTOL","CITY OF BRISTOL"
62.6,18.3,106.3,"BS4 2PH","BS4  2","BRISTOL","CITY OF BRISTOL"
66.4,0.1,200,"BS4 2PN","BS4  2","BRISTOL","CITY OF BRISTOL"
74.8,19.4,200,"BS4 2PP","BS4  2","BRISTOL","CITY OF BRISTOL"
57.8,15.4,106.3,"BS4 2PR","BS4  2","BRISTOL","CITY OF BRISTOL"
87.6,9,200,"BS4 2PS","BS4  2","BRISTOL","CITY OF BRISTOL"
52.3,15.8,106.3,"BS4 2PT","BS4  2","BRISTOL","CITY OF BRISTOL"
43.8,4.3,100,"BS4 2PU","BS4  2","BRISTOL","CITY OF BRISTOL"
19.7,10.8,40,"BS4 2PX","BS4  2","BRISTOL","CITY OF BRISTOL"
80.9,3.9,200,"BS4 2QG","BS4  2","BRISTOL","CITY OF BRISTOL"
85.8,8.1,200,"BS4 2QL","BS4  2","BRISTOL","CITY OF BRISTOL"
86.7,4.9,200,"BS4 2QP","BS4  2","BRISTOL","CITY OF BRISTOL"
81.2,5,200,"BS4 2QW","BS4  2","BRISTOL","CITY OF BRISTOL"
51.5,3.7,200,"BS4 2RA","BS4  2","BRISTOL","CITY OF BRISTOL"
106.6,14.3,200,"BS4 2RB","BS4  2","BRISTOL","CITY OF BRISTOL"
66.4,3.9,200,"BS4 2RD","BS4  2","BRISTOL","CITY OF BRISTOL"
85.3,8.2,200,"BS4 2RF","BS4  2","BRISTOL","CITY OF BRISTOL"
60.7,11.3,200,"BS4 2RG","BS4  2","BRISTOL","CITY OF BRISTOL"
93.8,4.7,300,"BS4 2RH","BS4  2","BRISTOL","CITY OF BRISTOL"
83.6,9.5,200,"BS4 2RJ","BS4  2","BRISTOL","CITY OF BRISTOL"
53.8,7,106.3,"BS4 2RL","BS4  2","BRISTOL","CITY OF BRISTOL"
88.4,11.4,200,"BS4 2RN","BS4  2","BRISTOL","CITY OF BRISTOL"
63.2,3.7,200,"BS4 2RP","BS4  2","BRISTOL","CITY OF BRISTOL"
59.6,11.7,200,"BS4 2RQ","BS4  2","BRISTOL","CITY OF BRISTOL"
93.3,7.6,200,"BS4 2RR","BS4  2","BRISTOL","CITY OF BRISTOL"
67.3,5.1,150,"BS4 2RT","BS4  2","BRISTOL","CITY OF BRISTOL"
82.1,3.9,200,"BS4 2RU","BS4  2","BRISTOL","CITY OF BRISTOL"
59.9,24.9,80,"BS4 2SE","BS4  2","BRISTOL","CITY OF BRISTOL"
56.9,11,150,"BS4 2SG","BS4  2","BRISTOL","CITY OF BRISTOL"
92.1,9.2,200,"BS4 2SH","BS4  2","BRISTOL","CITY OF BRISTOL"
73.8,7.7,200,"BS4 2SJ","BS4  2","BRISTOL","CITY OF BRISTOL"
70.4,0.3,200,"BS4 2SL","BS4  2","BRISTOL","CITY OF BRISTOL"
78.2,8.7,200,"BS4 2SP","BS4  2","BRISTOL","CITY OF BRISTOL"
62.1,8.2,106.3,"BS4 2SQ","BS4  2","BRISTOL","CITY OF BRISTOL"
73,7.4,200,"BS4 2SR","BS4  2","BRISTOL","CITY OF BRISTOL"
71.7,40,150,"BS4 2SS","BS4  2","BRISTOL","CITY OF BRISTOL"
65.1,7.6,200,"BS4 2SU","BS4  2","BRISTOL","CITY OF BRISTOL"
62.7,1.8,200,"BS4 2SX","BS4  2","BRISTOL","CITY OF BRISTOL"
83.9,7.2,200,"BS4 2SY","BS4  2","BRISTOL","CITY OF BRISTOL"
61.3,7,200,"BS4 2SZ","BS4  2","BRISTOL","CITY OF BRISTOL"
81.5,12,200,"BS4 2TA","BS4  2","BRISTOL","CITY OF BRISTOL"
101.4,8.4,200,"BS4 2TJ","BS4  2","BRISTOL","CITY OF BRISTOL"
80,2.8,200,"BS4 2TL","BS4  2","BRISTOL","CITY OF BRISTOL"
46.9,7.7,100,"BS4 2TP","BS4  2","BRISTOL","CITY OF BRISTOL"
79.9,6.9,200,"BS4 2TR","BS4  2","BRISTOL","CITY OF BRISTOL"
76,3.6,200,"BS4 2TT","BS4  2","BRISTOL","CITY OF BRISTOL"
74,2.2,200,"BS4 2TU","BS4  2","BRISTOL","CITY OF BRISTOL"
59.4,4.6,200,"BS4 2TW","BS4  2","BRISTOL","CITY OF BRISTOL"
109.4,4.2,200,"BS4 2TX","BS4  2","BRISTOL","CITY OF BRISTOL"
59.5,6.8,200,"BS4 2TY","BS4  2","BRISTOL","CITY OF BRISTOL"
78,6.8,200,"BS4 2TZ","BS4  2","BRISTOL","CITY OF BRISTOL"
62.6,7.2,200,"BS4 2UL","BS4  2","BRISTOL","CITY OF BRISTOL"
85,3.9,200,"BS4 2UN","BS4  2","BRISTOL","CITY OF BRISTOL"
90.5,3.1,200,"BS4 2UP","BS4  2","BRISTOL","CITY OF BRISTOL"
32.6,5,100,"BS4 2UQ","BS4  2","BRISTOL","CITY OF BRISTOL"
63.6,5.9,150,"BS4 2UR","BS4  2","BRISTOL","CITY OF BRISTOL"
105.8,4,200,"BS4 2US","BS4  2","BRISTOL","CITY OF BRISTOL"
88.2,6.7,200,"BS4 2UT","BS4  2","BRISTOL","CITY OF BRISTOL"
78.5,4.7,200,"BS4 2UU","BS4  2","BRISTOL","CITY OF BRISTOL"
89.8,4.4,300,"BS4 2UW","BS4  2","BRISTOL","CITY OF BRISTOL"
73,6.7,150,"BS4 2UX","BS4  2","BRISTOL","CITY OF BRISTOL"
79.8,5.1,200,"BS4 2UY","BS4  2","BRISTOL","CITY OF BRISTOL"
93.3,6.5,150,"BS4 2UZ","BS4  2","BRISTOL","CITY OF BRISTOL"
60.5,9.1,200,"BS4 2XG","BS4  2","BRISTOL","CITY OF BRISTOL"
111.4,9.2,200,"BS4 2XH","BS4  2","BRISTOL","CITY OF BRISTOL"
67.7,3,200,"BS4 2XJ","BS4  2","BRISTOL","CITY OF BRISTOL"
75.3,7.7,200,"BS4 2XL","BS4  2","BRISTOL","CITY OF BRISTOL"
65.2,8.3,150,"BS4 2XN","BS4  2","BRISTOL","CITY OF BRISTOL"
52.4,4.7,200,"BS4 2XQ","BS4  2","BRISTOL","CITY OF BRISTOL"
45.7,6.8,106.3,"BS4 3AF","BS4  3","BRISTOL","CITY OF BRISTOL"
71.4,8.8,200,"BS4 3AG","BS4  3","BRISTOL","CITY OF BRISTOL"
45.4,9.7,106.3,"BS4 3AH","BS4  3","BRISTOL","CITY OF BRISTOL"
63.6,20,150,"BS4 3AJ","BS4  3","BRISTOL","CITY OF BRISTOL"
81.3,19.9,150,"BS4 3AL","BS4  3","BRISTOL","CITY OF BRISTOL"
93.7,7.8,200,"BS4 3AN","BS4  3","BRISTOL","CITY OF BRISTOL"
17.4,4.8,23.7,"BS4 3AQ","BS4  3","BRISTOL","CITY OF BRISTOL"
21.1,17.9,22.7,"BS4 3AR","BS4  3","BRISTOL","CITY OF BRISTOL"
21.3,15.3,24,"BS4 3AS","BS4  3","BRISTOL","CITY OF BRISTOL"
24.7,3.1,70.8,"BS4 3AT","BS4  3","BRISTOL","CITY OF BRISTOL"
24.7,20,55,"BS4 3AU","BS4  3","BRISTOL","CITY OF BRISTOL"
20.3,19.3,21.2,"BS4 3AW","BS4  3","BRISTOL","CITY OF BRISTOL"
70.7,4.9,150,"BS4 3AZ","BS4  3","BRISTOL","CITY OF BRISTOL"
62.3,15.4,106.3,"BS4 3BA","BS4  3","BRISTOL","CITY OF BRISTOL"
69.6,3.2,150,"BS4 3BB","BS4  3","BRISTOL","CITY OF BRISTOL"
86.6,19.7,200,"BS4 3BE","BS4  3","BRISTOL","CITY OF BRISTOL"
52.9,2.7,106.3,"BS4 3BG","BS4  3","BRISTOL","CITY OF BRISTOL"
60.1,8.7,200,"BS4 3BJ","BS4  3","BRISTOL","CITY OF BRISTOL"
75.5,17.3,200,"BS4 3BL","BS4  3","BRISTOL","CITY OF BRISTOL"
83.3,50,100,"BS4 3BP","BS4  3","BRISTOL","CITY OF BRISTOL"
66.2,2.1,100,"BS4 3BQ","BS4  3","BRISTOL","CITY OF BRISTOL"
87.7,19.9,200,"BS4 3BS","BS4  3","BRISTOL","CITY OF BRISTOL"
81.6,22.6,200,"BS4 3BT","BS4  3","BRISTOL","CITY OF BRISTOL"
81.1,21.3,200,"BS4 3BU","BS4  3","BRISTOL","CITY OF BRISTOL"
71.5,21.1,200,"BS4 3BX","BS4  3","BRISTOL","CITY OF BRISTOL"
87.8,8.8,200,"BS4 3BY","BS4  3","BRISTOL","CITY OF BRISTOL"
106.1,24.4,200,"BS4 3BZ","BS4  3","BRISTOL","CITY OF BRISTOL"
69.6,6.9,200,"BS4 3DA","BS4  3","BRISTOL","CITY OF BRISTOL"
71.1,11.6,200,"BS4 3DB","BS4  3","BRISTOL","CITY OF BRISTOL"
71.2,16.2,200,"BS4 3DD","BS4  3","BRISTOL","CITY OF BRISTOL"
27.1,13.3,52.4,"BS4 3DE","BS4  3","BRISTOL","CITY OF BRISTOL"
84.7,15.5,200,"BS4 3DF","BS4  3","BRISTOL","CITY OF BRISTOL"
62.8,8.8,150,"BS4 3DG","BS4  3","BRISTOL","CITY OF BRISTOL"
87.6,14.8,200,"BS4 3DH","BS4  3","BRISTOL","CITY OF BRISTOL"
19.3,17.7,21.2,"BS4 3DJ","BS4  3","BRISTOL","CITY OF BRISTOL"
104,20.2,200,"BS4 3DN","BS4  3","BRISTOL","CITY OF BRISTOL"
87.7,12.7,200,"BS4 3DQ","BS4  3","BRISTOL","CITY OF BRISTOL"
85.7,20.4,152,"BS4 3EA","BS4  3","BRISTOL","CITY OF BRISTOL"
42.1,5.7,200,"BS4 3EF","BS4  3","BRISTOL","CITY OF BRISTOL"
81.1,6.7,300,"BS4 3EH","BS4  3","BRISTOL","CITY OF BRISTOL"
59.1,4,200,"BS4 3EN","BS4  3","BRISTOL","CITY OF BRISTOL"
80.8,6.7,200,"BS4 3EQ","BS4  3","BRISTOL","CITY OF BRISTOL"
67.3,13.9,200,"BS4 3ES","BS4  3","BRISTOL","CITY OF BRISTOL"
72.8,9.5,150,"BS4 3ET","BS4  3","BRISTOL","CITY OF BRISTOL"
47.8,1.8,200,"BS4 3EU","BS4  3","BRISTOL","CITY OF BRISTOL"
50,8.1,200,"BS4 3EW","BS4  3","BRISTOL","CITY OF BRISTOL"
71,8.1,200,"BS4 3EX","BS4  3","BRISTOL","CITY OF BRISTOL"
96.4,12.3,200,"BS4 3EY","BS4  3","BRISTOL","CITY OF BRISTOL"
51.8,18.8,100,"BS4 3EZ","BS4  3","BRISTOL","CITY OF BRISTOL"
84.8,38.9,150,"BS4 3HH","BS4  3","BRISTOL","CITY OF BRISTOL"
86.4,8.8,200,"BS4 3HJ","BS4  3","BRISTOL","CITY OF BRISTOL"
69.6,0.4,200,"BS4 3HL","BS4  3","BRISTOL","CITY OF BRISTOL"
79.7,8.4,200,"BS4 3HN","BS4  3","BRISTOL","CITY OF BRISTOL"
86.1,9.3,200,"BS4 3HP","BS4  3","BRISTOL","CITY OF BRISTOL"
60.6,4.7,200,"BS4 3HR","BS4  3","BRISTOL","CITY OF BRISTOL"
70.6,9.6,200,"BS4 3HT","BS4  3","BRISTOL","CITY OF BRISTOL"
65.8,7.6,200,"BS4 3HU","BS4  3","BRISTOL","CITY OF BRISTOL"
104.1,11.2,200,"BS4 3HW","BS4  3","BRISTOL","CITY OF BRISTOL"
82.9,1.8,200,"BS4 3HX","BS4  3","BRISTOL","CITY OF BRISTOL"
86.2,0.2,200,"BS4 3HY","BS4  3","BRISTOL","CITY OF BRISTOL"
60.8,7,200,"BS4 3HZ","BS4  3","BRISTOL","CITY OF BRISTOL"
99.4,40,200,"BS4 3JA","BS4  3","BRISTOL","CITY OF BRISTOL"
59.4,2,200,"BS4 3JB","BS4  3","BRISTOL","CITY OF BRISTOL"
65.7,5.6,200,"BS4 3JD","BS4  3","BRISTOL","CITY OF BRISTOL"
68.6,3.5,200,"BS4 3JE","BS4  3","BRISTOL","CITY OF BRISTOL"
76.7,8.2,200,"BS4 3JF","BS4  3","BRISTOL","CITY OF BRISTOL"
79.2,1.1,200,"BS4 3JG","BS4  3","BRISTOL","CITY OF BRISTOL"
76.7,2.3,200,"BS4 3JU","BS4  3","BRISTOL","CITY OF BRISTOL"
86.2,1,200,"BS4 3JY","BS4  3","BRISTOL","CITY OF BRISTOL"
91.3,9.1,200,"BS4 3JZ","BS4  3","BRISTOL","CITY OF BRISTOL"
89.4,14.8,200,"BS4 3LA","BS4  3","BRISTOL","CITY OF BRISTOL"
88.7,9.7,200,"BS4 3LB","BS4  3","BRISTOL","CITY OF BRISTOL"
72.1,9.8,200,"BS4 3LE","BS4  3","BRISTOL","CITY OF BRISTOL"
78.8,6.6,150,"BS4 3LF","BS4  3","BRISTOL","CITY OF BRISTOL"
55,2.4,200,"BS4 3LG","BS4  3","BRISTOL","CITY OF BRISTOL"
76.6,4,200,"BS4 3LJ","BS4  3","BRISTOL","CITY OF BRISTOL"
96,3.6,200,"BS4 3LQ","BS4  3","BRISTOL","CITY OF BRISTOL"
71.3,11.3,200,"BS4 3LR","BS4  3","BRISTOL","CITY OF BRISTOL"
64.5,14.3,200,"BS4 3LS","BS4  3","BRISTOL","CITY OF BRISTOL"
100.6,14.1,200,"BS4 3LT","BS4  3","BRISTOL","CITY OF BRISTOL"
74.8,10.1,200,"BS4 3LU","BS4  3","BRISTOL","CITY OF BRISTOL"
75.7,6.5,200,"BS4 3LX","BS4  3","BRISTOL","CITY OF BRISTOL"
87.8,9.2,200,"BS4 3LY","BS4  3","BRISTOL","CITY OF BRISTOL"
111.5,10.1,200,"BS4 3LZ","BS4  3","BRISTOL","CITY OF BRISTOL"
86.4,7,200,"BS4 3NA","BS4  3","BRISTOL","CITY OF BRISTOL"
89.1,3.8,200,"BS4 3NB","BS4  3","BRISTOL","CITY OF BRISTOL"
55.1,7.3,200,"BS4 3ND","BS4  3","BRISTOL","CITY OF BRISTOL"
77.7,11.4,200,"BS4 3NE","BS4  3","BRISTOL","CITY OF BRISTOL"
57.8,4.1,150,"BS4 3NF","BS4  3","BRISTOL","CITY OF BRISTOL"
87.2,11.3,200,"BS4 3NG","BS4  3","BRISTOL","CITY OF BRISTOL"
73.9,5.5,200,"BS4 3NH","BS4  3","BRISTOL","CITY OF BRISTOL"
87,12.7,200,"BS4 3NJ","BS4  3","BRISTOL","CITY OF BRISTOL"
100.5,7.3,200,"BS4 3NL","BS4  3","BRISTOL","CITY OF BRISTOL"
56.4,7,106.3,"BS4 3NP","BS4  3","BRISTOL","CITY OF BRISTOL"
77.1,7.2,200,"BS4 3NQ","BS4  3","BRISTOL","CITY OF BRISTOL"
71,39.6,106.3,"BS4 3NS","BS4  3","BRISTOL","CITY OF BRISTOL"
82.7,14.6,200,"BS4 3PA","BS4  3","BRISTOL","CITY OF BRISTOL"
67.2,9.9,200,"BS4 3PB","BS4  3","BRISTOL","CITY OF BRISTOL"
81,5,200,"BS4 3PD","BS4  3","BRISTOL","CITY OF BRISTOL"
31,7.8,106.3,"BS4 3PE","BS4  3","BRISTOL","CITY OF BRISTOL"
85.7,10.3,200,"BS4 3PF","BS4  3","BRISTOL","CITY OF BRISTOL"
96.5,10.1,300,"BS4 3PG","BS4  3","BRISTOL","CITY OF BRISTOL"
43.7,0.3,200,"BS4 3PH","BS4  3","BRISTOL","CITY OF BRISTOL"
91.1,13.4,200,"BS4 3PJ","BS4  3","BRISTOL","CITY OF BRISTOL"
75.7,10.9,200,"BS4 3PL","BS4  3","BRISTOL","CITY OF BRISTOL"
78.1,7.4,200,"BS4 3PN","BS4  3","BRISTOL","CITY OF BRISTOL"
97.8,10.1,200,"BS4 3PP","BS4  3","BRISTOL","CITY OF BRISTOL"
61.7,11.2,152,"BS4 3PQ","BS4  3","BRISTOL","CITY OF BRISTOL"
67.7,4.1,200,"BS4 3PR","BS4  3","BRISTOL","CITY OF BRISTOL"
69.7,9.6,200,"BS4 3PS","BS4  3","BRISTOL","CITY OF BRISTOL"
71,2,200,"BS4 3PT","BS4  3","BRISTOL","CITY OF BRISTOL"
76.6,2.4,200,"BS4 3PW","BS4  3","BRISTOL","CITY OF BRISTOL"
63.2,9.7,200,"BS4 3QA","BS4  3","BRISTOL","CITY OF BRISTOL"
11.4,6.7,14.9,"BS4 3QB","BS4  3","BRISTOL","CITY OF BRISTOL"
64.9,8.5,200,"BS4 3QE","BS4  3","BRISTOL","CITY OF BRISTOL"
29.6,3.5,200,"BS4 3QF","BS4  3","BRISTOL","CITY OF BRISTOL"
70.9,6.3,200,"BS4 3QP","BS4  3","BRISTOL","CITY OF BRISTOL"
91.4,5.8,200,"BS4 3QR","BS4  3","BRISTOL","CITY OF BRISTOL"
92.1,16.4,200,"BS4 3QS","BS4  3","BRISTOL","CITY OF BRISTOL"
80.6,1,200,"BS4 3QT","BS4  3","BRISTOL","CITY OF BRISTOL"
78,5,200,"BS4 3QU","BS4  3","BRISTOL","CITY OF BRISTOL"
62.5,6.8,200,"BS4 3QW","BS4  3","BRISTOL","CITY OF BRISTOL"
99.5,6.2,200,"BS4 3QY","BS4  3","BRISTOL","CITY OF BRISTOL"
92.3,2.6,200,"BS4 3QZ","BS4  3","BRISTOL","CITY OF BRISTOL"
74.9,14.7,152,"BS4 3RA","BS4  3","BRISTOL","CITY OF BRISTOL"
67.9,9.6,200,"BS4 3RB","BS4  3","BRISTOL","CITY OF BRISTOL"
85.7,16.2,200,"BS4 3RD","BS4  3","BRISTOL","CITY OF BRISTOL"
75.7,11.3,150,"BS4 3RE","BS4  3","BRISTOL","CITY OF BRISTOL"
61.2,12.9,152,"BS4 3RF","BS4  3","BRISTOL","CITY OF BRISTOL"
91.5,7.6,200,"BS4 3RN","BS4  3","BRISTOL","CITY OF BRISTOL"
81.1,10,200,"BS4 3RP","BS4  3","BRISTOL","CITY OF BRISTOL"
76.5,12.5,200,"BS4 3RR","BS4  3","BRISTOL","CITY OF BRISTOL"
104.3,8.3,200,"BS4 3RS","BS4  3","BRISTOL","CITY OF BRISTOL"
75.2,3,200,"BS4 3RT","BS4  3","BRISTOL","CITY OF BRISTOL"
71,6.5,200,"BS4 3RU","BS4  3","BRISTOL","CITY OF BRISTOL"
66.9,7.4,200,"BS4 3RW","BS4  3","BRISTOL","CITY OF BRISTOL"
58,9.9,150,"BS4 3RX","BS4  3","BRISTOL","CITY OF BRISTOL"
67.8,8.2,200,"BS4 3RY","BS4  3","BRISTOL","CITY OF BRISTOL"
68.3,10.8,200,"BS4 3RZ","BS4  3","BRISTOL","CITY OF BRISTOL"
62.8,6.1,200,"BS4 3SA","BS4  3","BRISTOL","CITY OF BRISTOL"
61.8,7.3,200,"BS4 3SD","BS4  3","BRISTOL","CITY OF BRISTOL"
114.5,11.9,200,"BS4 3SP","BS4  3","BRISTOL","CITY OF BRISTOL"
63.6,5.1,200,"BS4 3SR","BS4  3","BRISTOL","CITY OF BRISTOL"
92.6,20,200,"BS4 3SS","BS4  3","BRISTOL","CITY OF BRISTOL"
99,7.7,200,"BS4 3ST","BS4  3","BRISTOL","CITY OF BRISTOL"
95.5,11.2,200,"BS4 3SU","BS4  3","BRISTOL","CITY OF BRISTOL"
70.3,5.5,200,"BS4 3SW","BS4  3","BRISTOL","CITY OF BRISTOL"
64.6,6.4,200,"BS4 3SX","BS4  3","BRISTOL","CITY OF BRISTOL"
75.9,5.1,200,"BS4 3SY","BS4  3","BRISTOL","CITY OF BRISTOL"
81.3,2.8,200,"BS4 3SZ","BS4  3","BRISTOL","CITY OF BRISTOL"
21.6,2,80,"BS4 3TA","BS4  3","BRISTOL","CITY OF BRISTOL"
22.6,4.5,80,"BS4 3TB","BS4  3","BRISTOL","CITY OF BRISTOL"
15.2,6.9,40,"BS4 4AA","BS4  4","BRISTOL","CITY OF BRISTOL"
91.2,4.3,200,"BS4 4AD","BS4  4","BRISTOL","CITY OF BRISTOL"
80,3.2,200,"BS4 4AF","BS4  4","BRISTOL","CITY OF BRISTOL"
67.1,1.1,200,"BS4 4AG","BS4  4","BRISTOL","CITY OF BRISTOL"
86.9,8.2,200,"BS4 4AH","BS4  4","BRISTOL","CITY OF BRISTOL"
80.7,3.2,200,"BS4 4AJ","BS4  4","BRISTOL","CITY OF BRISTOL"
58.6,0.5,200,"BS4 4AL","BS4  4","BRISTOL","CITY OF BRISTOL"
78.1,3.1,200,"BS4 4AN","BS4  4","BRISTOL","CITY OF BRISTOL"
63.8,6.1,200,"BS4 4AQ","BS4  4","BRISTOL","CITY OF BRISTOL"
75,1.3,200,"BS4 4AS","BS4  4","BRISTOL","CITY OF BRISTOL"
87,0.8,200,"BS4 4AT","BS4  4","BRISTOL","CITY OF BRISTOL"
73.1,1.9,200,"BS4 4AU","BS4  4","BRISTOL","CITY OF BRISTOL"
78.7,3.4,200,"BS4 4AW","BS4  4","BRISTOL","CITY OF BRISTOL"
20.3,3.4,100,"BS4 4AX","BS4  4","BRISTOL","CITY OF BRISTOL"
33.5,2.9,200,"BS4 4AY","BS4  4","BRISTOL","CITY OF BRISTOL"
24.7,1.5,50,"BS4 4AZ","BS4  4","BRISTOL","CITY OF BRISTOL"
83.2,2.6,200,"BS4 4BA","BS4  4","BRISTOL","CITY OF BRISTOL"
44.1,1.4,200,"BS4 4BE","BS4  4","BRISTOL","CITY OF BRISTOL"
30.4,3.1,106.3,"BS4 4BF","BS4  4","BRISTOL","CITY OF BRISTOL"
71.1,2.3,200,"BS4 4BG","BS4  4","BRISTOL","CITY OF BRISTOL"
77.1,3.8,200,"BS4 4BJ","BS4  4","BRISTOL","CITY OF BRISTOL"
77.6,1.9,200,"BS4 4BL","BS4  4","BRISTOL","CITY OF BRISTOL"
61.2,1,150,"BS4 4BN","BS4  4","BRISTOL","CITY OF BRISTOL"
63.1,2.2,200,"BS4 4BP","BS4  4","BRISTOL","CITY OF BRISTOL"
75.3,6.1,200,"BS4 4BS","BS4  4","BRISTOL","CITY OF BRISTOL"
84.1,5.6,200,"BS4 4BT","BS4  4","BRISTOL","CITY OF BRISTOL"
64.4,2,152,"BS4 4BU","BS4  4","BRISTOL","CITY OF BRISTOL"
65.8,2.1,200,"BS4 4BW","BS4  4","BRISTOL","CITY OF BRISTOL"
52.5,4.1,150,"BS4 4BX","BS4  4","BRISTOL","CITY OF BRISTOL"
68.6,2.6,200,"BS4 4BY","BS4  4","BRISTOL","CITY OF BRISTOL"
68.8,2.8,200,"BS4 4BZ","BS4  4","BRISTOL","CITY OF BRISTOL"
80.9,3.2,200,"BS4 4DA","BS4  4","BRISTOL","CITY OF BRISTOL"
76.4,3.1,200,"BS4 4DB","BS4  4","BRISTOL","CITY OF BRISTOL"
74.9,3,200,"BS4 4DE","BS4  4","BRISTOL","CITY OF BRISTOL"
66.4,2.6,200,"BS4 4DG","BS4  4","BRISTOL","CITY OF BRISTOL"
66.3,4,200,"BS4 4DJ","BS4  4","BRISTOL","CITY OF BRISTOL"
46.2,6.7,100,"BS4 4DL","BS4  4","BRISTOL","CITY OF BRISTOL"
63.8,7.4,106.3,"BS4 4DN","BS4  4","BRISTOL","CITY OF BRISTOL"
93.6,4.3,200,"BS4 4DP","BS4  4","BRISTOL","CITY OF BRISTOL"
69.3,3.7,200,"BS4 4DQ","BS4  4","BRISTOL","CITY OF BRISTOL"
77.8,5.1,200,"BS4 4DR","BS4  4","BRISTOL","CITY OF BRISTOL"
60.5,3.2,200,"BS4 4DS","BS4  4","BRISTOL","CITY OF BRISTOL"
56.5,3.5,200,"BS4 4DT","BS4  4","BRISTOL","CITY OF BRISTOL"
71.4,3.1,200,"BS4 4DU","BS4  4","BRISTOL","CITY OF BRISTOL"
93.5,4.7,200,"BS4 4DW","BS4  4","BRISTOL","CITY OF BRISTOL"
90.8,5,200,"BS4 4DX","BS4  4","BRISTOL","CITY OF BRISTOL"
84.5,2,150,"BS4 4EA","BS4  4","BRISTOL","CITY OF BRISTOL"
12.4,4.1,32.2,"BS4 4ED","BS4  4","BRISTOL","CITY OF BRISTOL"
51.8,7,200,"BS4 4EG","BS4  4","BRISTOL","CITY OF BRISTOL"
47.4,2,200,"BS4 4EH","BS4  4","BRISTOL","CITY OF BRISTOL"
79.5,9.2,200,"BS4 4EL","BS4  4","BRISTOL","CITY OF BRISTOL"
54.3,4.8,152,"BS4 4EN","BS4  4","BRISTOL","CITY OF BRISTOL"
86.8,4.8,200,"BS4 4EP","BS4  4","BRISTOL","CITY OF BRISTOL"
57.7,5.5,200,"BS4 4EQ","BS4  4","BRISTOL","CITY OF BRISTOL"
82.3,3.4,300,"BS4 4ER","BS4  4","BRISTOL","CITY OF BRISTOL"
66.4,9.8,120,"BS4 4ES","BS4  4","BRISTOL","CITY OF BRISTOL"
92.7,3.9,200,"BS4 4ET","BS4  4","BRISTOL","CITY OF BRISTOL"
62.3,23.9,100,"BS4 4EW","BS4  4","BRISTOL","CITY OF BRISTOL"
89.8,4,200,"BS4 4EY","BS4  4","BRISTOL","CITY OF BRISTOL"
57.2,3.7,106.3,"BS4 4EZ","BS4  4","BRISTOL","CITY OF BRISTOL"
90.5,2.6,200,"BS4 4FD","BS4  4","BRISTOL","CITY OF BRISTOL"
60,2.1,150,"BS4 4FF","BS4  4","BRISTOL","CITY OF BRISTOL"
34.5,2.2,73.4,"BS4 4FG","BS4  4","BRISTOL","CITY OF BRISTOL"
22.1,9,40,"BS4 4GR","BS4  4","BRISTOL","CITY OF BRISTOL"
72.3,5.2,200,"BS4 4HA","BS4  4","BRISTOL","CITY OF BRISTOL"
67.2,6.4,200,"BS4 4HB","BS4  4","BRISTOL","CITY OF BRISTOL"
70.9,7.7,200,"BS4 4HD","BS4  4","BRISTOL","CITY OF BRISTOL"
82.2,2.3,200,"BS4 4HE","BS4  4","BRISTOL","CITY OF BRISTOL"
